Pt23,3385785.982,824744.615,20.344,Auto,10,0.016,0.02,23,1.539,2025/12/19,8:51:14,0,0,1.893,1,377.908,375.123,4,3,Pt23,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt24,3385468.41,824834.288,20.805,Auto,10,0.01,0.011,27,2.852,2025/12/19,8:51:38,0,0,1.893,1,522.051,520.078,3,3,Pt24,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt25,3385454.783,824838.189,20.878,Auto,10,0.01,0.012,27,2.853,2025/12/19,8:51:39,0,0,1.893,1,531.926,529.995,4,3,Pt25,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt26,3385441.29,824842.07,20.809,Auto,10,0.008,0.009,19,1.857,2025/12/19,8:51:40,0,0,1.893,1,541.894,539.993,5,3,Pt26,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt27,3385427.675,824845.945,20.805,Auto,10,0.008,0.009,19,1.953,2025/12/19,8:51:41,0,0,1.893,1,552.146,550.28,6,3,Pt27,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt28,3385413.793,824849.833,20.767,Auto,10,0.008,0.01,19,3.416,2025/12/19,8:51:42,0,0,1.893,1,562.802,560.969,7,3,Pt28,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt29,3385239.334,824897.614,20.79,Auto,10,0.006,0.007,24,1.838,2025/12/19,8:51:55,0,0,1.893,1,708.441,706.985,2,3,Pt29,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt30,3385228.61,824900.529,20.848,Auto,10,0.007,0.008,24,1.838,2025/12/19,8:51:56,0,0,1.893,1,717.918,716.485,2,3,Pt30,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt31,3385218.566,824903.283,20.875,Auto,10,0.006,0.007,24,1.838,2025/12/19,8:51:57,0,0,1.893,1,726.833,725.418,2,3,Pt31,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt32,3385209.477,824905.737,20.899,Auto,10,0.005,0.006,24,1.838,2025/12/19,8:51:58,0,0,1.893,1,734.944,733.547,2,3,Pt32,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt33,3385201.374,824907.966,20.885,Auto,10,0.006,0.007,24,1.62,2025/12/19,8:51:59,0,0,1.893,1,742.192,740.807,2,3,Pt33,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt34,3385194.251,824909.944,20.928,Auto,10,0.007,0.008,26,1.62,2025/12/19,8:52:00,0,0,1.893,1,748.576,747.206,2,3,Pt34,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt35,3385187.88,824911.723,21.022,Auto,10,0.007,0.008,26,1.62,2025/12/19,8:52:01,0,0,1.893,1,754.296,752.942,2,3,Pt35,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt36,3385181.889,824913.41,21.024,Auto,10,0.006,0.007,26,1.62,2025/12/19,8:52:02,0,0,1.893,1,759.69,758.345,2,3,Pt36,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt37,3385176.248,824915.017,21.05,Auto,10,0.006,0.007,26,1.62,2025/12/19,8:52:03,0,0,1.893,1,764.774,763.44,2,3,Pt37,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt38,3385170.798,824916.553,21.191,Auto,10,0.006,0.007,26,1.845,2025/12/19,8:52:04,0,0,1.893,1,769.694,768.376,1,3,Pt38,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt39,3385165.645,824918.032,21.219,Auto,10,0.006,0.007,26,1.838,2025/12/19,8:52:05,0,0,1.893,1,774.355,773.047,1,3,Pt39,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt40,3385160.689,824919.352,21.187,Auto,10,0.007,0.008,26,1.838,2025/12/19,8:52:06,0,0,1.893,1,778.872,777.57,2,3,Pt40,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt41,3385155.893,824920.655,21.227,Auto,10,0.006,0.007,26,1.845,2025/12/19,8:52:07,0,0,1.893,1,783.242,781.949,2,3,Pt41,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt42,3385151.406,824921.863,21.151,Auto,10,0.008,0.01,26,1.715,2025/12/19,8:52:08,0,0,1.893,1,787.345,786.055,2,3,Pt42,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt43,3385147.271,824923.011,21.233,Auto,10,0.009,0.01,26,1.726,2025/12/19,8:52:09,0,0,1.893,1,791.115,789.836,2,3,Pt43,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
Pt44,3385143.6,824924,21.255,Auto,10,0.009,0.01,25,1.726,2025/12/19,8:52:10,0,0,1.893,1,794.477,793.204,2,3,Pt44,3,0,0,2.02512E+13,2,1.8,0,0,1,1,0,0,0,0,0,0,0,0
